"Id","Hash","System","Subsystem","File","Name","Genre","Developer","Year","Players"
"41650","0xf2d42948","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hcrash.zip","Hyper Crash","?","?","19XX","1"
"149465","0x36e71e1a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/headon.zip","Head On","?","?","19XX","1"
"41653","0xe781a069","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/headon2.zip","Head On 2","?","?","19XX","2"
"41656","0xee8a65c3","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/heatbrl.zip","Heated Barrel","?","?","19XX","4"
"41658","0x184ebbb8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/heberpop.zip","Hebereke no Popoon","?","?","19XX","2"
"41659","0xe0e7d004","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hedpanic.zip","Head Panic","?","?","19XX","2"
"41662","0x71696879","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hellfire.zip","Hellfire","?","?","19XX","2"
"41665","0xcf3b2de4","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/heuksun.zip","Heuk Sun Baek Sa","?","?","19XX","2"
"41666","0xd4aad03b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hexa.zip","Hexa","?","?","19XX","1"
"41667","0x132e955c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hexion.zip","Hexion","?","?","19XX","2"
"41671","0xaa63ecb2","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hharry.zip","Hammerin' Harry","?","?","19XX","2"
"41672","0x51011337","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hidctch2.zip","Hidden Catch 2","?","?","19XX","2"
"41673","0x260623a1","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hidctch3.zip","Hidden Catch 3","?","?","19XX","2"
"600112","0x94570900","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hidnc2k.zip","Hidden Catch 2000","?","?","19XX","1"
"41674","0x2e124cbc","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hidnctch.zip","Hidden Catch","?","?","19XX","2"
"41675","0x15bb5662","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/higemaru.zip","Pirate Ship Higemaru","?","?","19XX","2"
"41681","0x1cc6ee85","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hippodrm.zip","Hippodrome","?","?","19XX","2"
"41703","0x28d78951","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/holeland.zip","Hole Land","?","?","19XX","2"
"41704","0x102bafbf","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/holo.zip","Holosseum","?","?","19XX","2"
"41706","0x13d3f46f","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/honeydol.zip","Honey Dolls","?","?","19XX","2"
"41709","0x347a42ec","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hopmappy.zip","Hopping Mappy","?","?","19XX","2"
"41712","0xc975db4d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/horizon.zip","Horizon","?","?","19XX","2"
"41725","0x2ef97ccc","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hotmind.zip","Hot Mind","?","?","19XX","1"
"41744","0xba5e74aa","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/htchctch.zip","Hatch Catch","?","?","19XX","2"
"41748","0xcce3fb7","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hustle.zip","Hustle","?","?","19XX","2"
"41752","0x575c3249","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hvymetal.zip","Heavy Metal","?","?","19XX","2"
"41753","0xb3a54369","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hvysmsh.zip","Heavy Smash","?","?","19XX","2"
"41754","0x30a40478","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hvyunit.zip","Heavy Unit","?","?","19XX","2"
"41755","0x1b86919c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hwchamp.zip","Heavyweight Champ","?","?","19XX","1"
"41757","0xc1a2ede","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hydra.zip","Hydra","?","?","19XX","1"
"41764","0xec1382c2","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hyperpac.zip","Hyper Pacman","?","?","19XX","2"
"41765","0x3e5f9a4c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hyperspt.zip","Hyper Sports","?","?","19XX","4"
"41767","0xb9b9db6d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/hyprduel.zip","Hyper Duel","?","?","19XX","2"
"41774","0x2a4cc3b5","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ichir.zip","Puzzle & Action: Ichidant-R","?","?","19XX","2"
"41786","0x22ce061b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ikari3.zip","Ikari III - The Rescue","?","?","19XX","2"
"41788","0x9bc53f4","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ikki.zip","Ikki","?","?","19XX","2"
"41795","0x486dbffd","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/imsorry.zip","I'm Sorry","?","?","19XX","2"
"41812","0x9dfd7360","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/insectx.zip","Insector X","?","?","19XX","2"
"41813","0x2241b872","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/intcup94.zip","International Cup '94","?","?","19XX","4"
"41814","0x7c871e9f","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/inthunt.zip","In The Hunt","?","?","19XX","2"
"41832","0xc7d20eba","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/iqblock.zip","IQ-Block","?","?","19XX","2"
"41837","0x8dd3b729","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ironfort.zip","Iron Fortress","?","?","19XX","2"
"41838","0xf36855b9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ironhors.zip","Iron Horse","?","?","19XX","2"
"41844","0x46f23877","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/itaten.zip","Itazura Tenshi","?","?","19XX","2"
"41853","0xeae4a8f3","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jailbrek.zip","Jail Break","?","?","19XX","2"
"41871","0xb1346f22","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jchan.zip","Jackie Chan - The Kung-Fu Master","?","?","19XX","2"
"41872","0xcf04cb86","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jchan2.zip","Jackie Chan in Fists of Fire","?","?","19XX","2"
"41877","0x960fcddf","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jedi.zip","Return of the Jedi","?","?","19XX","1"
"41881","0x48570c45","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jitsupro.zip","Jitsuryoku!! Pro Yakyuu","?","?","19XX","2"
"41887","0x79848c1b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jjsquawk.zip","J. J. Squawkers","?","?","19XX","2"
"41889","0x9bb108db","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jmpbreak.zip","Jumping Break","?","?","19XX","2"
"41894","0xab8f4973","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/joemacr.zip","Joe & Mac Returns","?","?","19XX","2"
"41910","0x6a8a6910","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/joust.zip","Joust","?","?","1982","2"
"41925","0x20f882b7","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jumpkids.zip","Jump Kids","?","?","19XX","2"
"41918","0xc49e4b6a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/jumppop.zip","Jumping Pop","?","?","19XX","2"
"41930","0x2b4625ee","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/junglek.zip","Jungle King","?","?","19XX","2"
"41937","0xe9dc65b9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kabukiz.zip","Kabuki-Z","?","?","19XX","2"
"41941","0xb7c04986","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kaiserkn.zip","Kaiser Knuckle","?","?","19XX","2"
"41946","0xc613652f","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kamenrid.zip","Masked Riders Club Battle Race","?","?","19XX","2"
"41953","0xf8ea1c75","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/karatour.zip","The Karate Tournament","?","?","19XX","2"
"41954","0x3f2b6821","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/karianx.zip","Karian Cross","?","?","19XX","2"
"41955","0x19a42f85","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/karnov.zip","Karnov","?","?","19XX","2"
"41959","0x39fff907","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kazan.zip","Ninja Kazan","?","?","19XX","2"
"41960","0xaaaecf9e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kbash.zip","Knuckle Bash","?","?","19XX","2"
"41961","0xdc8ae81","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kbash2.zip","Knuckle Bash 2","?","?","19XX","2"
"41969","0x5e77e8ed","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/keithlcy.zip","Dramatic Adventure Quiz Keith & Lucy","?","?","19XX","2"
"41971","0x8ceff2ec","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kengo.zip","Ken-Go","?","?","19XX","2"
"145409","0x22c4a381","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/keroppi.zip","Kero Kero Keroppi's Let's Play Together","?","?","19XX","1"
"41979","0x48ab237b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kickboy.zip","Kick Boy","?","?","19XX","2"
"41981","0xdf3289ca","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kickgoal.zip","Kick Goal","?","?","19XX","2"
"41982","0x7664401a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kicknrun.zip","Kick and Run","?","?","19XX","4"
"41983","0x1cb90694","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kickoff.zip","Kick Off","?","?","19XX","2"
"41984","0x3b009bf3","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kickridr.zip","Kick Rider","?","?","19XX","2"
"41985","0xb8db35d8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kidniki.zip","Kid Niki - Radical Ninja","?","?","19XX","2"
"41986","0xa9bfdbb8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kikcubic.zip","Meikyu Jima","?","?","19XX","2"
"41988","0x5940db5b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kikstart.zip","Kick Start - Wheelie King","?","?","19XX","2"
"41989","0x1f07b309","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/killbld.zip","The Killing Blade","?","?","19XX","2"
"41990","0xc0aa016e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/killbldp.zip","The Killing Blade Plus","?","?","19XX","1"
"42009","0x7dfc79ac","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kittenk.zip","Kitten Kaboodle","?","?","19XX","2"
"42014","0x36a54582","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/klax.zip","Klax","?","?","1989","2"
"42018","0xd26b268d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kncljoe.zip","Knuckle Joe","?","?","19XX","2"
"37342","0x33d8649e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/korokoro.zip","Koro Koro Quest","?","?","19XX","1"
"42054","0x99ce7aa6","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/koshien.zip","Ah Eikou no Koshien","?","?","19XX","2"
"42069","0x881d858","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kozure.zip","Kozure Ookami","?","?","19XX","2"
"42070","0x4dc02f13","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kram.zip","Kram","?","?","19XX","2"
"42074","0x8f66e83a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ksayakyu.zip","Kusayakyuu","?","?","19XX","2"
"42075","0x23071ce8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kungfum.zip","Kung-Fu Master","?","?","1984","2"
"42076","0x476cb428","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kungfut.zip","Kung-Fu Taikun","?","?","19XX","2"
"42077","0x17a9babd","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kurikint.zip","Kuri Kinton","?","?","19XX","2"
"42083","0xaf96b60a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kyukaidk.zip","Kyuukai Douchuuki","?","?","19XX","2"
"42084","0x6b41357a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/kyustrkr.zip","Last Striker","?","?","19XX","2"
"42095","0xbd15523c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/landmakr.zip","Land Maker","?","?","19XX","2"
"184514","0x43a55216","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lastkm.zip","Last KM","?","?","19XX","1"
"42114","0x553992fa","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lastsurv.zip","Last Survivor","?","?","19XX","2"
"42118","0x9cbc53c8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ldrun.zip","Lode Runner","?","?","19XX","2"
"42119","0x8ff648dc","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ldrun2.zip","Lode Runner II - The Bungeling Strikes Back","?","?","19XX","2"
"42120","0xf8f1784a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ldrun3.zip","Lode Runner III - The Golden Labyrinth","?","?","19XX","2"
"42121","0x6695ede9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ldrun4.zip","Lode Runner IV - Teikoku Karano Dasshutsu","?","?","19XX","2"
"42124","0x7011b1b8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/legend.zip","Legend","?","?","19XX","2"
"42125","0xde455f2c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/legendoh.zip","Legend of Heroes","?","?","19XX","4"
"42128","0xce59d97b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/legionna.zip","Legionnaire","?","?","19XX","2"
"42130","0x9d52c900","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lemmings.zip","Lemmings","?","?","19XX","2"
"42148","0xeaff5602","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/liblrabl.zip","Libble Rabble","?","?","19XX","2"
"600172","0x120d81ab","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/linkypip.zip","Linky Pipe","?","?","19XX","1"
"42151","0x3bf2bed9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/liquidk.zip","Liquid Kids","?","?","19XX","2"
"42156","0x3599f7ec","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lkage.zip","The Legend of Kage","?","?","1984","2"
"46393","0xf96f62a4","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/llander.zip","Lunar Lander","?","?","19XX","1"
"150200","0x26e51038","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lockonph.zip","Lock On","?","?","19XX","1"
"42165","0x193cca2c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/logicpr2.zip","Logic Pro 2","?","?","19XX","2"
"42167","0x71403400","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/loht.zip","Legend of Hero Tonma","?","?","19XX","2"
"42168","0x73da688","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lomakai.zip","Legend of Makai","?","?","19XX","2"
"42174","0x73704bc2","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lotlot.zip","Lot Lot","?","?","19XX","2"
"107247","0x540de4b9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ltswords.zip","Lightning Swords","?","?","19XX","2"
"42199","0x79896e86","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/lvgirl94.zip","Las Vegas Girl","?","?","19XX","2"
"150086","0x4ed2a102","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/machbrkr.zip","Mach Breakers","?","?","19XX","1"
"42350","0x588365ca","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/macross2.zip","Super Spacefortress Macross II","?","?","19XX","2"
"42355","0x15078b3e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/madcrash.zip","Mad Crasher","?","?","19XX","2"
"42359","0x88b84be9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/maddonna.zip","Mad Donna","?","?","19XX","2"
"42367","0x19a6b53e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/magerror.zip","Magical Error wo Sagase","?","?","19XX","2"
"42373","0x854f210a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/magicbub.zip","Magic Bubble","?","?","19XX","2"
"42378","0xf86c61a8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/magicstk.zip","Magic Sticks","?","?","19XX","1"
"600184","0xa0fcae2a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/magipur.zip","Magic Purple","?","?","19XX","1"
"150697","0x9e4c03dd","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/magix.zip","Magix/Rock","?","?","19XX","1"
"57919","0xd347d5e5","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/magmax.zip","Mag Max","?","?","19XX","2"
"57998","0x4d00f5f1","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mainsnk.zip","Main Event","?","?","19XX","2"
"78841","0x1db28665","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/majtitl2.zip","Major Title 2","?","?","19XX","4"
"78842","0xd3d362fa","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/majtitle.zip","Major Title","?","?","19XX","4"
"78847","0x265a03b1","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mangchi.zip","Mang-chi","?","?","19XX","2"
"78849","0xdb6f3426","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/maniacsq.zip","Maniac Square","?","?","19XX","2"
"78855","0x49313a97","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/marineb.zip","Marine Boy","?","?","19XX","2"
"108036","0x772e781","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mario.zip","Mario Bros.","?","?","19XX","1"
"78858","0x1366563b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/markham.zip","Markham","?","?","19XX","2"
"78860","0xe333aac","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/martmast.zip","Martial Masters","?","?","19XX","2"
"78864","0x2e9472d1","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/marvland.zip","Marvel Land","?","?","19XX","2"
"78865","0xe718f533","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mastboyo.zip","Master Boy","?","?","19XX","2"
"78867","0x75ea5da9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mastkin.zip","The Masters of Kin","?","?","19XX","1"
"150532","0xf520a9bc","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/matchit.zip","Match It","?","?","19XX","1"
"78868","0xd8f76103","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/matchit2.zip","Match It II","?","?","19XX","2"
"78876","0x1b57fe50","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mayday.zip","Mayday","?","?","19XX","2"
"57921","0x89575b8d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mcatadv.zip","Magical Cat Adventure","?","?","19XX","2"
"78886","0x82301370","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mchampdx.zip","Multi Champ Deluxe","?","?","19XX","2"
"78890","0x51dc1660","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/megablst.zip","Mega Blast","?","?","19XX","2"
"78907","0x25bdf507","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/metalb.zip","Metal Black","?","?","19XX","2"
"78910","0x80b399ce","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/metlclsh.zip","Metal Clash","?","?","19XX","2"
"78912","0x5867503d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/metlsavr.zip","Metal Saver","?","?","19XX","2"
"37344","0xe29aa49a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/metmqstr.zip","Metamoqester","?","?","19XX","2"
"78914","0x8d97b005","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/metrocrs.zip","Metro-Cross","?","?","19XX","2"
"57922","0xb6dd924f","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mgcrystl.zip","Magical Crystals","?","?","19XX","2"
"46394","0xffa940bb","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mhavoc.zip","Major Havoc","?","?","19XX","2"
"57916","0xd09f8c23","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mia.zip","M.I.A. - Missing in Action","?","?","19XX","2"
"78919","0x1546c90b","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/midres.zip","Midnight Resistance","?","?","19XX","2"
"42211","0x7e6b0181","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mineswpr.zip","Minesweeper","?","?","19XX","2"
"78929","0xba401425","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/minivadr.zip","Mini Vaders","?","?","1990","1"
"78933","0x656f6671","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mirninja.zip","Mirai Ninja","?","?","19XX","2"
"78935","0xacbe0b13","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/missb2.zip","Miss Bubble II","?","?","19XX","2"
"149595","0xb61c42c1","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/missw02.zip","Miss World 2002","?","?","19XX","1"
"78937","0x60b33d91","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/missw96.zip","Miss World '96","?","?","19XX","2"
"78947","0x1efec5ae","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mk.zip","Mortal Kombat","?","?","1992","2"
"78948","0x2ba5ce27","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mk2.zip","Mortal Kombat 2","?","?","1993","2"
"63073","0x5ca2feb1","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mk3.zip","Mortal Kombat 3","?","?","1994","2"
"78953","0xd2feed9c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mmaze.zip","Marchen Maze","?","?","19XX","2"
"78957","0x642b47b3","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mnight.zip","Mutant Night","?","?","19XX","2"
"78962","0x7bc6701e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mogura.zip","Mogura Desse","?","?","19XX","4"
"78964","0xc720b693","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mole.zip","Mole Attack","?","?","19XX","2"
"78965","0x797232c3","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/momoko.zip","Momoko 120%","?","?","19XX","2"
"78973","0x7ab9c37a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/moremore.zip","More More","?","?","19XX","2"
"78974","0x17642791","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/moremorp.zip","More More Plus","?","?","19XX","2"
"63124","0xf8aa11cc","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mosaic.zip","Mosaic","?","?","19XX","2"
"63124","0x22d2ebe6","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mosaicf2.zip","Mosaic","?","?","19XX","2"
"78984","0xce31620","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mpatrol.zip","Moon Patrol","?","?","19XX","2"
"78989","0x53ae4800","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mrdig.zip","Mr. Dig","?","?","19XX","1"
"78995","0xcb95fce8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mrgoemon.zip","Mr. Goemon","?","?","19XX","2"
"78997","0xfc1f5e98","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mrkicker.zip","Mr. Kicker","?","?","19XX","2"
"79002","0x2b4810ba","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/msbingo.zip","Miss Bingo","?","?","19XX","2"
"79003","0x1f6ae728","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/msgogo.zip","Mouse Shooter GoGo","?","?","19XX","2"
"79004","0x98e8b8c5","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/msgundam.zip","Mobile Suit Gundam","?","?","19XX","2"
"79006","0xf149e8e4","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mshuttle.zip","Moon Shuttle","?","?","19XX","2"
"79009","0xc8df2556","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mslider.zip","Monster Slider","?","?","19XX","2"
"79016","0xb0fe5de","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mstworld.zip","Monsters World","?","?","19XX","2"
"79017","0x343baa48","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mtlchamp.zip","Martial Champion","?","?","19XX","2"
"79036","0x68989106","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mugsmash.zip","Mug Smashers","?","?","19XX","2"
"79037","0x985c56e0","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/multchmp.zip","Multi Champ","?","?","19XX","2"
"600211","0x7afe0588","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mushitam.zip","Puzzle! Mushihime-Tama","?","?","19XX","1"
"79041","0xd6a7b691","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mustang.zip","US AAF Mustang","?","?","19XX","2"
"79042","0xcf36405c","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mutantf.zip","Mutant Fighter","?","?","1992","2"
"79044","0x7775a24f","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mvp.zip","MVP","?","?","19XX","2"
"79047","0xa65055a8","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mwarr.zip","Mighty Warriors","?","?","19XX","2"
"79050","0x379b8c1d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/myhero.zip","My Hero","?","?","19XX","2"
"79052","0x67a52501","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/mysticri.zip","Mystic Riders","?","?","19XX","2"
"60800","0xee723270","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/naname.zip","Naname de Magic!","?","?","19XX","2"
"60805","0xe229ae9d","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/narc.zip","Narc","?","?","19XX","2"
"60809","0x798a1662","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/nastar.zip","Nastar","?","?","19XX","2"
"60810","0xd808cbb9","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/natodef.zip","NATO Defense","?","?","19XX","2"
"150955","0x99d5822a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/nemesis.zip","Nemesis","?","?","19XX","2"
"79119","0x85e0e260","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/news.zip","News","?","?","19XX","1"
"600216","0x386fc76e","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/newxpang.zip","New Cross Pang","?","?","19XX","1"
"79127","0xb82445f0","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/nhidctch.zip","New Hidden Catch","?","?","19XX","2"
"79131","0xd1c9c67a","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/nightstr.zip","Night Striker","?","?","19XX","1"
"79134","0xfe84e2be","arcade","fbneo","/roms/arcade/fbneo/Horizontal Games/ninjakd2.zip","Ninja-Kid II/NinjaKun Ashura no Shou","?","?","1987","2"
